row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
313,Kepler-1987 e,0,120,15,results/multi_system/_chunks/chunk_10/status_row0313_Kepler-1987_e.png,results/multi_system/_chunks/chunk_10/batch_row0313_Kepler-1987_e.npz,
314,TOI-2589 b,0,133,2,results/multi_system/_chunks/chunk_10/status_row0314_TOI-2589_b.png,results/multi_system/_chunks/chunk_10/batch_row0314_TOI-2589_b.npz,
315,K2-204 b,0,132,3,results/multi_system/_chunks/chunk_10/status_row0315_K2-204_b.png,results/multi_system/_chunks/chunk_10/batch_row0315_K2-204_b.npz,
316,TOI-3261 b,0,130,5,results/multi_system/_chunks/chunk_10/status_row0316_TOI-3261_b.png,results/multi_system/_chunks/chunk_10/batch_row0316_TOI-3261_b.npz,
317,WASP-18 b,8,119,8,results/multi_system/_chunks/chunk_10/status_row0317_WASP-18_b.png,results/multi_system/_chunks/chunk_10/batch_row0317_WASP-18_b.npz,
318,TOI-7510 c,0,130,5,results/multi_system/_chunks/chunk_10/status_row0318_TOI-7510_c.png,results/multi_system/_chunks/chunk_10/batch_row0318_TOI-7510_c.npz,
319,HAT-P-20 b,30,102,3,results/multi_system/_chunks/chunk_11/status_row0319_HAT-P-20_b.png,results/multi_system/_chunks/chunk_11/batch_row0319_HAT-P-20_b.npz,
320,K2-3 c,0,130,5,results/multi_system/_chunks/chunk_11/status_row0320_K2-3_c.png,results/multi_system/_chunks/chunk_11/batch_row0320_K2-3_c.npz,
321,K2-29 b,71,61,3,results/multi_system/_chunks/chunk_11/status_row0321_K2-29_b.png,results/multi_system/_chunks/chunk_11/batch_row0321_K2-29_b.npz,
322,TOI-771 b,0,132,3,results/multi_system/_chunks/chunk_11/status_row0322_TOI-771_b.png,results/multi_system/_chunks/chunk_11/batch_row0322_TOI-771_b.npz,
323,TOI-2152 A b,0,131,4,results/multi_system/_chunks/chunk_11/status_row0323_TOI-2152_A_b.png,results/multi_system/_chunks/chunk_11/batch_row0323_TOI-2152_A_b.npz,
324,TOI-6054.02,0,133,2,results/multi_system/_chunks/chunk_11/status_row0324_TOI-6054.02.png,results/multi_system/_chunks/chunk_11/batch_row0324_TOI-6054.02.npz,
325,TOI-1260 b,0,130,5,results/multi_system/_chunks/chunk_11/status_row0325_TOI-1260_b.png,results/multi_system/_chunks/chunk_11/batch_row0325_TOI-1260_b.npz,
326,TOI-6420 b,37,91,7,results/multi_system/_chunks/chunk_11/status_row0326_TOI-6420_b.png,results/multi_system/_chunks/chunk_11/batch_row0326_TOI-6420_b.npz,
327,TOI-2015 b,0,133,2,results/multi_system/_chunks/chunk_11/status_row0327_TOI-2015_b.png,results/multi_system/_chunks/chunk_11/batch_row0327_TOI-2015_b.npz,
328,TOI-558 b,0,0,135,results/multi_system/_chunks/chunk_11/status_row0328_TOI-558_b.png,results/multi_system/_chunks/chunk_11/batch_row0328_TOI-558_b.npz,
329,CoRoT-19 b,0,132,3,results/multi_system/_chunks/chunk_11/status_row0329_CoRoT-19_b.png,results/multi_system/_chunks/chunk_11/batch_row0329_CoRoT-19_b.npz,
330,HD 110082 b,0,132,3,results/multi_system/_chunks/chunk_11/status_row0330_HD_110082_b.png,results/multi_system/_chunks/chunk_11/batch_row0330_HD_110082_b.npz,
331,HD 109833 b,0,132,3,results/multi_system/_chunks/chunk_11/status_row0331_HD_109833_b.png,results/multi_system/_chunks/chunk_11/batch_row0331_HD_109833_b.npz,
332,HD 235088 b,0,134,1,results/multi_system/_chunks/chunk_11/status_row0332_HD_235088_b.png,results/multi_system/_chunks/chunk_11/batch_row0332_HD_235088_b.npz,
333,TOI-2379 b,103,29,3,results/multi_system/_chunks/chunk_11/status_row0333_TOI-2379_b.png,results/multi_system/_chunks/chunk_11/batch_row0333_TOI-2379_b.npz,
334,TOI-1728 b,0,127,8,results/multi_system/_chunks/chunk_11/status_row0334_TOI-1728_b.png,results/multi_system/_chunks/chunk_11/batch_row0334_TOI-1728_b.npz,
335,TOI-7149 b,128,2,5,results/multi_system/_chunks/chunk_11/status_row0335_TOI-7149_b.png,results/multi_system/_chunks/chunk_11/batch_row0335_TOI-7149_b.npz,
336,CoRoT-30 b,0,85,50,results/multi_system/_chunks/chunk_11/status_row0336_CoRoT-30_b.png,results/multi_system/_chunks/chunk_11/batch_row0336_CoRoT-30_b.npz,
337,TOI-251 b,0,133,2,results/multi_system/_chunks/chunk_11/status_row0337_TOI-251_b.png,results/multi_system/_chunks/chunk_11/batch_row0337_TOI-251_b.npz,
338,K2-138 f,0,132,3,results/multi_system/_chunks/chunk_11/status_row0338_K2-138_f.png,results/multi_system/_chunks/chunk_11/batch_row0338_K2-138_f.npz,
339,TOI-3894 b,0,133,2,results/multi_system/_chunks/chunk_11/status_row0339_TOI-3894_b.png,results/multi_system/_chunks/chunk_11/batch_row0339_TOI-3894_b.npz,
340,TOI-3884 b,84,45,6,results/multi_system/_chunks/chunk_11/status_row0340_TOI-3884_b.png,results/multi_system/_chunks/chunk_11/batch_row0340_TOI-3884_b.npz,
341,Kepler-18 c,0,132,3,results/multi_system/_chunks/chunk_11/status_row0341_Kepler-18_c.png,results/multi_system/_chunks/chunk_11/batch_row0341_Kepler-18_c.npz,
342,TOI-2107 b,15,116,4,results/multi_system/_chunks/chunk_11/status_row0342_TOI-2107_b.png,results/multi_system/_chunks/chunk_11/batch_row0342_TOI-2107_b.npz,
343,WASP-80 b,92,41,2,results/multi_system/_chunks/chunk_11/status_row0343_WASP-80_b.png,results/multi_system/_chunks/chunk_11/batch_row0343_WASP-80_b.npz,
344,HIP 94235 b,0,124,11,results/multi_system/_chunks/chunk_11/status_row0344_HIP_94235_b.png,results/multi_system/_chunks/chunk_11/batch_row0344_HIP_94235_b.npz,
345,Qatar-7 b,0,131,4,results/multi_system/_chunks/chunk_11/status_row0345_Qatar-7_b.png,results/multi_system/_chunks/chunk_11/batch_row0345_Qatar-7_b.npz,
346,HD 260655 b,0,127,8,results/multi_system/_chunks/chunk_11/status_row0346_HD_260655_b.png,results/multi_system/_chunks/chunk_11/batch_row0346_HD_260655_b.npz,
347,Kepler-1980 b,0,130,5,results/multi_system/_chunks/chunk_11/status_row0347_Kepler-1980_b.png,results/multi_system/_chunks/chunk_11/batch_row0347_Kepler-1980_b.npz,
348,TOI-620 b,0,133,2,results/multi_system/_chunks/chunk_12/status_row0348_TOI-620_b.png,results/multi_system/_chunks/chunk_12/batch_row0348_TOI-620_b.npz,
349,HATS-59 b,52,76,7,results/multi_system/_chunks/chunk_12/status_row0349_HATS-59_b.png,results/multi_system/_chunks/chunk_12/batch_row0349_HATS-59_b.npz,
350,TOI-2095 b,0,133,2,results/multi_system/_chunks/chunk_12/status_row0350_TOI-2095_b.png,results/multi_system/_chunks/chunk_12/batch_row0350_TOI-2095_b.npz,
351,TOI-2010 b,0,135,0,results/multi_system/_chunks/chunk_12/status_row0351_TOI-2010_b.png,results/multi_system/_chunks/chunk_12/batch_row0351_TOI-2010_b.npz,
352,Kepler-75 b,51,80,4,results/multi_system/_chunks/chunk_12/status_row0352_Kepler-75_b.png,results/multi_system/_chunks/chunk_12/batch_row0352_Kepler-75_b.npz,
353,Qatar-8 b,0,130,5,results/multi_system/_chunks/chunk_12/status_row0353_Qatar-8_b.png,results/multi_system/_chunks/chunk_12/batch_row0353_Qatar-8_b.npz,
354,TOI-4994 b,0,132,3,results/multi_system/_chunks/chunk_12/status_row0354_TOI-4994_b.png,results/multi_system/_chunks/chunk_12/batch_row0354_TOI-4994_b.npz,
355,CoRoT-16 b,62,72,1,results/multi_system/_chunks/chunk_12/status_row0355_CoRoT-16_b.png,results/multi_system/_chunks/chunk_12/batch_row0355_CoRoT-16_b.npz,
356,KOI-94 d,0,129,6,results/multi_system/_chunks/chunk_12/status_row0356_KOI-94_d.png,results/multi_system/_chunks/chunk_12/batch_row0356_KOI-94_d.npz,
357,WASP-197 b,0,132,3,results/multi_system/_chunks/chunk_12/status_row0357_WASP-197_b.png,results/multi_system/_chunks/chunk_12/batch_row0357_WASP-197_b.npz,
358,TOI-1347 b,0,133,2,results/multi_system/_chunks/chunk_12/status_row0358_TOI-1347_b.png,results/multi_system/_chunks/chunk_12/batch_row0358_TOI-1347_b.npz,
359,HD 17156 b,0,132,3,results/multi_system/_chunks/chunk_12/status_row0359_HD_17156_b.png,results/multi_system/_chunks/chunk_12/batch_row0359_HD_17156_b.npz,
360,Kepler-1514 b,0,131,4,results/multi_system/_chunks/chunk_12/status_row0360_Kepler-1514_b.png,results/multi_system/_chunks/chunk_12/batch_row0360_Kepler-1514_b.npz,
361,TOI-5573 b,91,43,1,results/multi_system/_chunks/chunk_12/status_row0361_TOI-5573_b.png,results/multi_system/_chunks/chunk_12/batch_row0361_TOI-5573_b.npz,
362,TOI-782 b,0,132,3,results/multi_system/_chunks/chunk_12/status_row0362_TOI-782_b.png,results/multi_system/_chunks/chunk_12/batch_row0362_TOI-782_b.npz,
363,NGTS-27 b,0,135,0,results/multi_system/_chunks/chunk_12/status_row0363_NGTS-27_b.png,results/multi_system/_chunks/chunk_12/batch_row0363_NGTS-27_b.npz,
364,TOI-628 b,0,130,5,results/multi_system/_chunks/chunk_12/status_row0364_TOI-628_b.png,results/multi_system/_chunks/chunk_12/batch_row0364_TOI-628_b.npz,
365,TOI-1899 b,92,34,9,results/multi_system/_chunks/chunk_12/status_row0365_TOI-1899_b.png,results/multi_system/_chunks/chunk_12/batch_row0365_TOI-1899_b.npz,
366,TOI-332 b,0,132,3,results/multi_system/_chunks/chunk_12/status_row0366_TOI-332_b.png,results/multi_system/_chunks/chunk_12/batch_row0366_TOI-332_b.npz,
367,WASP-188 b,0,128,7,results/multi_system/_chunks/chunk_12/status_row0367_WASP-188_b.png,results/multi_system/_chunks/chunk_12/batch_row0367_WASP-188_b.npz,
368,K2-60 b,0,131,4,results/multi_system/_chunks/chunk_12/status_row0368_K2-60_b.png,results/multi_system/_chunks/chunk_12/batch_row0368_K2-60_b.npz,
369,Kepler-1990 c,0,132,3,results/multi_system/_chunks/chunk_12/status_row0369_Kepler-1990_c.png,results/multi_system/_chunks/chunk_12/batch_row0369_Kepler-1990_c.npz,
370,TOI-5688 A b,86,46,3,results/multi_system/_chunks/chunk_12/status_row0370_TOI-5688_A_b.png,results/multi_system/_chunks/chunk_12/batch_row0370_TOI-5688_A_b.npz,
371,TOI-1438 c,0,133,2,results/multi_system/_chunks/chunk_12/status_row0371_TOI-1438_c.png,results/multi_system/_chunks/chunk_12/batch_row0371_TOI-1438_c.npz,
372,K2-25 b,15,119,1,results/multi_system/_chunks/chunk_12/status_row0372_K2-25_b.png,results/multi_system/_chunks/chunk_12/batch_row0372_K2-25_b.npz,
373,K2-237 b,35,95,5,results/multi_system/_chunks/chunk_12/status_row0373_K2-237_b.png,results/multi_system/_chunks/chunk_12/batch_row0373_K2-237_b.npz,
374,55 Cnc e,0,129,6,results/multi_system/_chunks/chunk_12/status_row0374_55_Cnc_e.png,results/multi_system/_chunks/chunk_12/batch_row0374_55_Cnc_e.npz,
375,TOI-2145 b,0,134,1,results/multi_system/_chunks/chunk_12/status_row0375_TOI-2145_b.png,results/multi_system/_chunks/chunk_12/batch_row0375_TOI-2145_b.npz,
376,HD 136352 d,0,133,2,results/multi_system/_chunks/chunk_12/status_row0376_HD_136352_d.png,results/multi_system/_chunks/chunk_12/batch_row0376_HD_136352_d.npz,
377,HD 136352 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0377_HD_136352_b.png,results/multi_system/_chunks/chunk_13/batch_row0377_HD_136352_b.npz,
378,Kepler-18 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0378_Kepler-18_b.png,results/multi_system/_chunks/chunk_13/batch_row0378_Kepler-18_b.npz,
379,K2-232 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0379_K2-232_b.png,results/multi_system/_chunks/chunk_13/batch_row0379_K2-232_b.npz,
380,TOI-5218 b,65,63,7,results/multi_system/_chunks/chunk_13/status_row0380_TOI-5218_b.png,results/multi_system/_chunks/chunk_13/batch_row0380_TOI-5218_b.npz,
381,TOI-1453 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0381_TOI-1453_b.png,results/multi_system/_chunks/chunk_13/batch_row0381_TOI-1453_b.npz,
382,TOI-677 b,57,74,4,results/multi_system/_chunks/chunk_13/status_row0382_TOI-677_b.png,results/multi_system/_chunks/chunk_13/batch_row0382_TOI-677_b.npz,
383,KELT-23 A b,75,57,3,results/multi_system/_chunks/chunk_13/status_row0383_KELT-23_A_b.png,results/multi_system/_chunks/chunk_13/batch_row0383_KELT-23_A_b.npz,
384,TOI-1231 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0384_TOI-1231_b.png,results/multi_system/_chunks/chunk_13/batch_row0384_TOI-1231_b.npz,
385,Kepler-40 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0385_Kepler-40_b.png,results/multi_system/_chunks/chunk_13/batch_row0385_Kepler-40_b.npz,
386,GJ 341 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0386_GJ_341_b.png,results/multi_system/_chunks/chunk_13/batch_row0386_GJ_341_b.npz,
387,K2-32 c,0,131,4,results/multi_system/_chunks/chunk_13/status_row0387_K2-32_c.png,results/multi_system/_chunks/chunk_13/batch_row0387_K2-32_c.npz,
388,TOI-257 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0388_TOI-257_b.png,results/multi_system/_chunks/chunk_13/batch_row0388_TOI-257_b.npz,
389,TOI-1347 c,0,133,2,results/multi_system/_chunks/chunk_13/status_row0389_TOI-1347_c.png,results/multi_system/_chunks/chunk_13/batch_row0389_TOI-1347_c.npz,
390,TOI-4860 b,112,20,3,results/multi_system/_chunks/chunk_13/status_row0390_TOI-4860_b.png,results/multi_system/_chunks/chunk_13/batch_row0390_TOI-4860_b.npz,
391,Kepler-423 b,65,68,2,results/multi_system/_chunks/chunk_13/status_row0391_Kepler-423_b.png,results/multi_system/_chunks/chunk_13/batch_row0391_Kepler-423_b.npz,
392,KELT-24 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0392_KELT-24_b.png,results/multi_system/_chunks/chunk_13/batch_row0392_KELT-24_b.npz,
393,Kepler-77 b,14,118,3,results/multi_system/_chunks/chunk_13/status_row0393_Kepler-77_b.png,results/multi_system/_chunks/chunk_13/batch_row0393_Kepler-77_b.npz,
394,Qatar-3 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0394_Qatar-3_b.png,results/multi_system/_chunks/chunk_13/batch_row0394_Qatar-3_b.npz,
395,TOI-1453 c,0,133,2,results/multi_system/_chunks/chunk_13/status_row0395_TOI-1453_c.png,results/multi_system/_chunks/chunk_13/batch_row0395_TOI-1453_c.npz,
396,HD 63433 d,0,134,1,results/multi_system/_chunks/chunk_13/status_row0396_HD_63433_d.png,results/multi_system/_chunks/chunk_13/batch_row0396_HD_63433_d.npz,
397,TOI-1408 c,0,131,4,results/multi_system/_chunks/chunk_13/status_row0397_TOI-1408_c.png,results/multi_system/_chunks/chunk_13/batch_row0397_TOI-1408_c.npz,
398,TOI-6324 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0398_TOI-6324_b.png,results/multi_system/_chunks/chunk_13/batch_row0398_TOI-6324_b.npz,
399,CoRoT-10 b,59,73,3,results/multi_system/_chunks/chunk_13/status_row0399_CoRoT-10_b.png,results/multi_system/_chunks/chunk_13/batch_row0399_CoRoT-10_b.npz,
400,TOI-778 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0400_TOI-778_b.png,results/multi_system/_chunks/chunk_13/batch_row0400_TOI-778_b.npz,
401,TOI-3785 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0401_TOI-3785_b.png,results/multi_system/_chunks/chunk_13/batch_row0401_TOI-3785_b.npz,
402,HD 15906 c,0,135,0,results/multi_system/_chunks/chunk_13/status_row0402_HD_15906_c.png,results/multi_system/_chunks/chunk_13/batch_row0402_HD_15906_c.npz,
403,TOI-3757 b,102,31,2,results/multi_system/_chunks/chunk_13/status_row0403_TOI-3757_b.png,results/multi_system/_chunks/chunk_13/batch_row0403_TOI-3757_b.npz,
404,TOI-2095 c,0,130,5,results/multi_system/_chunks/chunk_13/status_row0404_TOI-2095_c.png,results/multi_system/_chunks/chunk_13/batch_row0404_TOI-2095_c.npz,
405,HATS-24 b,65,67,3,results/multi_system/_chunks/chunk_13/status_row0405_HATS-24_b.png,results/multi_system/_chunks/chunk_13/batch_row0405_HATS-24_b.npz,
406,TOI-3919 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0406_TOI-3919_b.png,results/multi_system/_chunks/chunk_14/batch_row0406_TOI-3919_b.npz,
407,KELT-12 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0407_KELT-12_b.png,results/multi_system/_chunks/chunk_14/batch_row0407_KELT-12_b.npz,
408,TOI-1648 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0408_TOI-1648_b.png,results/multi_system/_chunks/chunk_14/batch_row0408_TOI-1648_b.npz,
409,NGTS-32 b,0,130,5,results/multi_system/_chunks/chunk_14/status_row0409_NGTS-32_b.png,results/multi_system/_chunks/chunk_14/batch_row0409_NGTS-32_b.npz,
410,TOI-1994 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0410_TOI-1994_b.png,results/multi_system/_chunks/chunk_14/batch_row0410_TOI-1994_b.npz,
411,NGTS-5 b,84,48,3,results/multi_system/_chunks/chunk_14/status_row0411_NGTS-5_b.png,results/multi_system/_chunks/chunk_14/batch_row0411_NGTS-5_b.npz,
412,TOI-1803 c,0,133,2,results/multi_system/_chunks/chunk_14/status_row0412_TOI-1803_c.png,results/multi_system/_chunks/chunk_14/batch_row0412_TOI-1803_c.npz,
413,Kepler-278 b,0,134,1,results/multi_system/_chunks/chunk_14/status_row0413_Kepler-278_b.png,results/multi_system/_chunks/chunk_14/batch_row0413_Kepler-278_b.npz,
414,CoRoT-11 b,52,81,2,results/multi_system/_chunks/chunk_14/status_row0414_CoRoT-11_b.png,results/multi_system/_chunks/chunk_14/batch_row0414_CoRoT-11_b.npz,
415,HD 73583 b,0,132,3,results/multi_system/_chunks/chunk_14/status_row0415_HD_73583_b.png,results/multi_system/_chunks/chunk_14/batch_row0415_HD_73583_b.npz,
416,K2-138 g,0,133,2,results/multi_system/_chunks/chunk_14/status_row0416_K2-138_g.png,results/multi_system/_chunks/chunk_14/batch_row0416_K2-138_g.npz,
417,TOI-2154 b,87,45,3,results/multi_system/_chunks/chunk_14/status_row0417_TOI-2154_b.png,results/multi_system/_chunks/chunk_14/batch_row0417_TOI-2154_b.npz,
418,K2-100 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0418_K2-100_b.png,results/multi_system/_chunks/chunk_14/batch_row0418_K2-100_b.npz,
419,GJ 1214 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0419_GJ_1214_b.png,results/multi_system/_chunks/chunk_14/batch_row0419_GJ_1214_b.npz,
420,HAT-P-45 b,48,86,1,results/multi_system/_chunks/chunk_14/status_row0420_HAT-P-45_b.png,results/multi_system/_chunks/chunk_14/batch_row0420_HAT-P-45_b.npz,
421,Kepler-9 b,0,132,3,results/multi_system/_chunks/chunk_14/status_row0421_Kepler-9_b.png,results/multi_system/_chunks/chunk_14/batch_row0421_Kepler-9_b.npz,
422,Kepler-103 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0422_Kepler-103_b.png,results/multi_system/_chunks/chunk_14/batch_row0422_Kepler-103_b.npz,
423,Kepler-69 c,0,133,2,results/multi_system/_chunks/chunk_14/status_row0423_Kepler-69_c.png,results/multi_system/_chunks/chunk_14/batch_row0423_Kepler-69_c.npz,
424,GJ 486 b,0,130,5,results/multi_system/_chunks/chunk_14/status_row0424_GJ_486_b.png,results/multi_system/_chunks/chunk_14/batch_row0424_GJ_486_b.npz,
425,HD 73344 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0425_HD_73344_b.png,results/multi_system/_chunks/chunk_14/batch_row0425_HD_73344_b.npz,
426,Kepler-1814 c,0,132,3,results/multi_system/_chunks/chunk_14/status_row0426_Kepler-1814_c.png,results/multi_system/_chunks/chunk_14/batch_row0426_Kepler-1814_c.npz,
427,Kepler-117 c,0,132,3,results/multi_system/_chunks/chunk_14/status_row0427_Kepler-117_c.png,results/multi_system/_chunks/chunk_14/batch_row0427_Kepler-117_c.npz,
428,TOI-4914 b,0,116,19,results/multi_system/_chunks/chunk_14/status_row0428_TOI-4914_b.png,results/multi_system/_chunks/chunk_14/batch_row0428_TOI-4914_b.npz,
429,HD 5278 b,0,132,3,results/multi_system/_chunks/chunk_14/status_row0429_HD_5278_b.png,results/multi_system/_chunks/chunk_14/batch_row0429_HD_5278_b.npz,
430,HATS-17 b,0,135,0,results/multi_system/_chunks/chunk_14/status_row0430_HATS-17_b.png,results/multi_system/_chunks/chunk_14/batch_row0430_HATS-17_b.npz,
431,TOI-6255 b,0,133,2,results/multi_system/_chunks/chunk_14/status_row0431_TOI-6255_b.png,results/multi_system/_chunks/chunk_14/batch_row0431_TOI-6255_b.npz,
432,TOI-2136 b,0,127,8,results/multi_system/_chunks/chunk_14/status_row0432_TOI-2136_b.png,results/multi_system/_chunks/chunk_14/batch_row0432_TOI-2136_b.npz,
433,HD 2685 b,0,129,6,results/multi_system/_chunks/chunk_14/status_row0433_HD_2685_b.png,results/multi_system/_chunks/chunk_14/batch_row0433_HD_2685_b.npz,
434,TOI-5634 A b,98,32,5,results/multi_system/_chunks/chunk_14/status_row0434_TOI-5634_A_b.png,results/multi_system/_chunks/chunk_14/batch_row0434_TOI-5634_A_b.npz,
435,TOI-1472 b,0,109,26,results/multi_system/_chunks/chunk_15/status_row0435_TOI-1472_b.png,results/multi_system/_chunks/chunk_15/batch_row0435_TOI-1472_b.npz,
436,TOI-5126 c,0,135,0,results/multi_system/_chunks/chunk_15/status_row0436_TOI-5126_c.png,results/multi_system/_chunks/chunk_15/batch_row0436_TOI-5126_c.npz,
437,K2-138 d,0,132,3,results/multi_system/_chunks/chunk_15/status_row0437_K2-138_d.png,results/multi_system/_chunks/chunk_15/batch_row0437_K2-138_d.npz,
438,HD 73583 c,0,130,5,results/multi_system/_chunks/chunk_15/status_row0438_HD_73583_c.png,results/multi_system/_chunks/chunk_15/batch_row0438_HD_73583_c.npz,
439,TOI-530 b,91,41,3,results/multi_system/_chunks/chunk_15/status_row0439_TOI-530_b.png,results/multi_system/_chunks/chunk_15/batch_row0439_TOI-530_b.npz,
440,TOI-1438 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0440_TOI-1438_b.png,results/multi_system/_chunks/chunk_15/batch_row0440_TOI-1438_b.npz,
441,TOI-2497 b,0,132,3,results/multi_system/_chunks/chunk_15/status_row0441_TOI-2497_b.png,results/multi_system/_chunks/chunk_15/batch_row0441_TOI-2497_b.npz,
442,KOI-94 b,0,130,5,results/multi_system/_chunks/chunk_15/status_row0442_KOI-94_b.png,results/multi_system/_chunks/chunk_15/batch_row0442_KOI-94_b.npz,
443,HAT-P-70 b,4,128,3,results/multi_system/_chunks/chunk_15/status_row0443_HAT-P-70_b.png,results/multi_system/_chunks/chunk_15/batch_row0443_HAT-P-70_b.npz,
444,TOI-6002 b,0,132,3,results/multi_system/_chunks/chunk_15/status_row0444_TOI-6002_b.png,results/multi_system/_chunks/chunk_15/batch_row0444_TOI-6002_b.npz,
445,K2-32 d,0,132,3,results/multi_system/_chunks/chunk_15/status_row0445_K2-32_d.png,results/multi_system/_chunks/chunk_15/batch_row0445_K2-32_d.npz,
446,TOI-157 b,48,85,2,results/multi_system/_chunks/chunk_15/status_row0446_TOI-157_b.png,results/multi_system/_chunks/chunk_15/batch_row0446_TOI-157_b.npz,
447,K2-140 b,66,64,5,results/multi_system/_chunks/chunk_15/status_row0447_K2-140_b.png,results/multi_system/_chunks/chunk_15/batch_row0447_K2-140_b.npz,
448,TOI-2000 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0448_TOI-2000_b.png,results/multi_system/_chunks/chunk_15/batch_row0448_TOI-2000_b.npz,
449,TOI-406.01,0,134,1,results/multi_system/_chunks/chunk_15/status_row0449_TOI-406.01.png,results/multi_system/_chunks/chunk_15/batch_row0449_TOI-406.01.npz,
450,HAT-P-27 b,76,57,2,results/multi_system/_chunks/chunk_15/status_row0450_HAT-P-27_b.png,results/multi_system/_chunks/chunk_15/batch_row0450_HAT-P-27_b.npz,
451,TOI-1468 b,0,135,0,results/multi_system/_chunks/chunk_15/status_row0451_TOI-1468_b.png,results/multi_system/_chunks/chunk_15/batch_row0451_TOI-1468_b.npz,
