pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2
Kepler-341 c,8.01041000000,0.00004900000,-0.00004900000,0,0.0800000000,,,0,0.15200000,0.07700000,-0.07700000,0,,,,,,,,,,,,,,,,,2454968.31534000,0.00366000,-0.00366000,0,0.210000,0.210000,-0.210000,0,,,,,4.2160000,0.1010000,-0.1010000,0,,,,,,,,,,,,,,,,,,,,,,,,,,6012.00,200.00,-200.00,0,1.024000,0.519000,-0.519000,0,,,,,,,,,,4.437000,0.300000,-0.300000,0,19h19m26.77s,289.8615609,+43d28m21.87s,43.4727412,12.9940000,0.0260000,-0.0260000
Kepler-1342 b,2.21571035800,0.00000812300,-0.00000812300,0,,,,,0.14809528,0.01962709,-0.01159782,0,,,,,,,,,,,,,,,,,2454964.82215000,0.00307000,-0.00307000,0,,,,,,,,,1.8915000,0.0922000,-0.0922000,0,,,,,0.01669300,0.00094400,-0.00045100,0,,,,,,,,,,,,,,,,,,5527.00,128.51,-178.84,0,0.900000,0.106000,-0.064000,0,0.930000,0.050000,-0.057000,0,0.0300,0.1370,-0.1570,0,[Fe/H],4.510000,0.047000,-0.105000,0,19h48m04.81s,297.0200549,+43d25m57.14s,43.4325382,13.5310000,0.0420000,-0.0420000
Kepler-52 d,36.44517100000,0.00025300000,-0.00025300000,0,0.1820000000,,,0,0.17400000,0.01900000,-0.01900000,0,,,,,,,,,,,,,,,,,2454984.60115000,0.00388000,-0.00388000,0,0.760000,0.290000,-0.290000,0,,,,,4.1530000,0.1170000,-0.1170000,0,,,,,,,,,,,,,,,,,,,,,,,,,,4263.00,100.00,-100.00,0,0.556000,0.021000,-0.021000,0,,,,,,,,,,4.729000,0.150000,-0.150000,0,19h06m57.12s,286.7380152,+49d58m32.66s,49.9757383,12.3600000,0.0270000,-0.0270000
Kepler-321 c,13.09392100000,0.00002400000,-0.00002400000,0,0.1100000000,,,0,0.20700000,0.04000000,-0.04000000,0,,,,,,,,,,,,,,,,,2454977.52374000,0.00109000,-0.00109000,0,0.010000,0.220000,-0.220000,0,,,,,2.1400000,0.0320000,-0.0320000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5740.00,100.00,-100.00,0,1.194000,0.230000,-0.230000,0,,,,,,,,,,4.302000,0.150000,-0.150000,0,19h37m48.89s,294.4536991,+44d08m44.75s,44.1457626,11.2490000,0.0160000,-0.0160000
Kepler-780 b,0.67737516400,0.00000124600,-0.00000124600,0,,,,,0.07940048,0.00802926,-0.00535284,0,,,,,,,,,,,,,,,,,2454966.94581000,0.00143000,-0.00143000,0,,,,,,,,,1.8243000,0.0464000,-0.0464000,0,,,,,0.00808900,0.00027500,-0.00022700,0,,,,,,,,,,,,,,,,,,5769.00,62.55,-57.06,0,1.020000,0.099000,-0.062000,0,1.010000,0.032000,-0.033000,0,0.0500,0.0890,-0.0920,0,[Fe/H],4.420000,0.060000,-0.080000,0,18h47m03.92s,281.7663511,+44d17m32.96s,44.2924898,11.8240000,0.0130000,-0.0130000
HIP 41378 b,15.57208000000,0.00002000000,-0.00002000000,0,,,,,0.23151079,0.00321171,-0.00321171,0,0.02167836,0.00276879,-0.00276879,0,2.170000,0.280000,-0.280000,0,,,,,,,,,2457152.28180000,0.00120000,-0.00120000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320.00,60.00,-30.00,0,1.273000,0.015000,-0.015000,0,1.160000,0.040000,-0.040000,0,-0.1000,0.0700,-0.0700,0,[Fe/H],4.294000,0.006000,-0.006000,0,08h26m27.80s,126.6158279,+10d04m49.33s,10.0803708,7.7220000,0.0310000,-0.0310000
Kepler-816 b,10.50682564600,0.00000381700,-0.00000381700,0,,,,,0.91355161,0.06066554,-0.04817557,0,,,,,,,,,,,,,,,,,2455193.08254600,0.00026200,-0.00026200,0,,,,,,,,,3.7432000,0.0181000,-0.0181000,0,,,,,0.10997100,0.00104800,-0.00033000,0,,,,,,,,,,,,,,,,,,5286.00,54.61,-88.41,0,0.850000,0.056000,-0.045000,0,0.900000,0.040000,-0.044000,0,0.1600,0.1600,-0.1850,0,[Fe/H],4.540000,0.036000,-0.064000,0,19h33m27.08s,293.3628165,+39d12m44.78s,39.2124394,13.8920000,0.0570000,-0.0570000
Kepler-910 b,2.36436901500,0.00000882900,-0.00000882900,0,,,,,0.07315550,0.00356856,-0.00267642,0,,,,,,,,,,,,,,,,,2454965.25006000,0.00311000,-0.00311000,0,,,,,,,,,3.2852000,0.0934000,-0.0934000,0,,,,,0.00492100,0.00018300,-0.00011400,0,,,,,,,,,,,,,,,,,,6230.00,78.42,-71.69,0,1.500000,0.033000,-0.032000,0,1.260000,0.034000,-0.032000,0,0.1200,0.0840,-0.0800,0,[Fe/H],4.190000,0.012000,-0.012000,0,19h44m11.35s,296.0472937,+42d44m34.59s,42.7429414,10.3290000,0.0170000,-0.0170000
K2-391 b,4.62265400000,0.00022300000,-0.00025200000,0,,,,,0.12231264,0.02533683,-0.01677227,0,,,,,,,,,,,,,,,,,2457741.51650000,0.00170000,-0.00170000,0,0.434000,0.285000,-0.297000,0,,,,,,,,,11.920000,1.200000,-2.640000,0,0.02220000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,,5543.00,138.00,-138.00,0,0.566000,0.112000,-0.076000,0,0.757000,0.341000,-0.240000,0,-0.5430,0.2780,-0.2780,0,[Fe/H],4.973000,0.150000,-0.150000,0,23h44m54.24s,356.2260152,-07d42m05.45s,-7.7015151,10.7050000,0.0230000,-0.0230000
Kepler-198 d,1.31184443000,0.00000132900,-0.00000132900,0,,,,,0.13649746,0.00802926,-0.00624498,0,,,,,,,,,,,,,,,,,2454966.10921000,0.00085700,-0.00085700,0,,,,,,,,,1.7729000,0.0274000,-0.0274000,0,,,,,0.01478200,0.00033900,-0.00018500,0,,,,,,,,,,,,,,,,,,5636.00,74.56,-63.58,0,0.930000,0.048000,-0.038000,0,0.970000,0.035000,-0.033000,0,0.0400,0.0990,-0.0990,0,[Fe/H],4.490000,0.034000,-0.048000,0,19h22m41.55s,290.6731326,+38d41m27.62s,38.6910045,12.0270000,0.0200000,-0.0200000
K2-368 d,20.20108500000,0.00235400000,-0.00273600000,0,,,,,0.17378922,0.01356056,-0.01275763,0,,,,,,,,,,,,,,,,,2456988.53740000,0.00260000,-0.00180000,0,0.287000,0.200000,-0.193000,0,,,,,,,,,42.920000,1.770000,-3.540000,0,0.02690000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,,4663.00,138.00,-138.00,0,0.663000,0.047000,-0.045000,0,0.746000,0.334000,-0.232000,0,-0.2500,0.2350,-0.2350,0,[Fe/H],4.667000,0.150000,-0.150000,0,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,11.0420000,0.0210000,-0.0210000
CoRoT-23 b,3.63130000000,0.00010000000,-0.00010000000,0,0.0480000000,0.0040000000,-0.0040000000,0,1.05000000,0.13000000,-0.13000000,0,2.80000000,0.30000000,-0.30000000,0,3.000000,1.100000,-1.100000,0,0.160000,0.020000,-0.020000,0,85.70000,2.60000,-1.50000,0,2455308.93900000,0.00100000,-0.00100000,0,0.560000,0.100000,-0.230000,0,,,,,3.8880000,0.0540000,-0.0540000,0,6.850000,0.600000,-0.600000,0,0.06710000,0.00100000,-0.00100000,0,,,,,52.0000,9.0000,-9.0000,0,,,,,,,,,G0 V,5900.00,100.00,-100.00,0,1.610000,0.180000,-0.180000,0,1.140000,0.080000,-0.080000,0,0.0500,0.1000,-0.1000,0,[Fe/H],4.300000,0.200000,-0.200000,0,18h39m07.84s,279.7826586,+04d21m27.91s,4.3577516,12.3640000,0.0320000,-0.0320000
Kepler-327 d,13.96945700000,0.00003100000,-0.00003100000,0,0.0900000000,,,0,0.15400000,0.00900000,-0.00900000,0,,,,,,,,,,,,,,,,,2454965.17104000,0.00126000,-0.00126000,0,0.710000,0.090000,-0.090000,0,,,,,1.4080000,0.0590000,-0.0590000,0,,,,,,,,,,,,,,,,,,,,,,,,,,3799.00,100.00,-100.00,0,0.492000,0.016000,-0.016000,0,,,,,,,,,,4.758000,0.100000,-0.100000,0,19h30m34.15s,292.6422963,+44d05m15.45s,44.0876251,11.9560000,0.0220000,-0.0220000
Kepler-733 b,20.83424726000,0.00005682000,-0.00005682000,0,,,,,0.25158355,0.04103845,-0.01695066,0,,,,,,,,,,,,,,,,,2455009.58569000,0.00215000,-0.00215000,0,,,,,,,,,4.0748000,0.0792000,-0.0792000,0,,,,,0.02988800,0.00409100,-0.00092000,0,,,,,,,,,,,,,,,,,,5418.00,89.83,-94.34,0,0.860000,0.076000,-0.051000,0,0.900000,0.042000,-0.046000,0,0.0100,0.1400,-0.1600,0,[Fe/H],4.530000,0.038000,-0.087000,0,19h32m04.37s,293.0181882,+45d54m52.94s,45.9147063,13.6480000,0.0440000,-0.0440000
Kepler-769 b,7.42608998000,0.00001952000,-0.00001952000,0,,,,,0.26050495,0.11597823,-0.04103845,0,,,,,,,,,,,,,,,,,2454972.90046000,0.00214000,-0.00214000,0,,,,,,,,,3.7017000,0.0774000,-0.0774000,0,,,,,0.02132000,0.00242800,-0.00112000,0,,,,,,,,,,,,,,,,,,6186.00,127.24,-184.13,0,1.280000,0.549000,-0.188000,0,1.190000,0.172000,-0.106000,0,0.0600,0.1310,-0.1400,0,[Fe/H],4.300000,0.107000,-0.251000,0,19h30m51.14s,292.7130925,+38d21m29.41s,38.3581685,13.3920000,0.0400000,-0.0400000
Kepler-913 b,10.29672521000,0.00003426000,-0.00003426000,0,,,,,0.18378089,0.00713712,-0.00535284,0,,,,,,,,,,,,,,,,,2454965.19659000,0.00307000,-0.00307000,0,,,,,,,,,2.7238000,0.0689000,-0.0689000,0,,,,,0.03123800,0.00102000,-0.00075100,0,,,,,,,,,,,,,,,,,,4687.00,34.09,-30.74,0,0.610000,0.012000,-0.011000,0,0.630000,0.013000,-0.014000,0,-0.5200,0.0260,-0.0550,0,[Fe/H],4.670000,0.018000,-0.026000,0,19h50m19.93s,297.5830564,+41d57m08.47s,41.9523531,13.4770000,,
K2-104 b,1.97419540000,0.00000240000,-0.00000240000,0,0.0242000000,0.0022000000,-0.0055000000,0,0.15969338,0.00892142,-0.00535285,0,,,,,,,,,,,,,,,,,2457140.37997900,0.00097800,-0.00099720,0,0.390000,0.320000,-0.270000,0,,,,,,,,,10.890000,0.950000,-2.500000,0,0.03400000,0.00190000,-0.00090000,0,,,,,,,,,,,,,,,,,,3712.00,54.00,-76.00,0,0.480000,0.010000,-0.010000,0,0.510000,0.020000,-0.020000,0,0.1800,0.0900,-0.1000,0,[Fe/H],4.780000,0.020000,-0.020000,0,08h38m32.80s,129.6366594,+19d46m25.39s,19.7737202,12.0140000,0.0210000,-0.0210000
Kepler-1092 b,58.60179250000,0.00060060000,-0.00060060000,0,,,,,0.18467303,0.03300919,-0.02141137,0,,,,,,,,,,,,,,,,,2454970.66944000,0.00508000,-0.00508000,0,,,,,,,,,5.5430000,0.1940000,-0.1940000,0,,,,,0.01933900,0.00062600,-0.00093800,0,,,,,,,,,,,,,,,,,,5862.00,195.01,-156.05,0,1.000000,0.176000,-0.105000,0,0.990000,0.092000,-0.071000,0,-0.0900,0.1640,-0.1950,0,[Fe/H],4.440000,0.075000,-0.128000,0,19h50m53.57s,297.7232008,+47d06m45.66s,47.1126833,13.0760000,0.0310000,-0.0310000
Kepler-33 f,41.02902000000,0.00042000000,-0.00042000000,0,0.2535000000,0.0054000000,-0.0054000000,0,0.39790000,0.03660000,-0.03660000,0,,,,,,,,,0.000000,,,0,89.17000,0.33000,-0.42000,0,2455005.57630000,0.00400000,-0.00400000,0,0.430000,0.150000,-0.230000,0,0.05790000,0.00120000,-0.00120000,0,9.8700000,0.1100000,-0.1500000,0,29.500000,3.300000,-3.300000,0,0.02227000,0.00076000,-0.00076000,0,,,,,,,,,,,,,,,,,,5904.00,47.00,-47.00,0,1.820000,0.140000,-0.180000,0,1.291000,0.063000,-0.121000,0,0.0250,0.0019,-0.0019,0,[Fe/H],4.027000,0.056000,-0.056000,0,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,12.5910000,0.0220000,-0.0220000
Kepler-1263 b,4.55139967000,0.00002128000,-0.00002128000,0,,,,,0.10170399,0.02497993,-0.01070568,0,,,,,,,,,,,,,,,,,2454966.06025000,0.00380000,-0.00380000,0,,,,,,,,,2.4910000,0.1140000,-0.1140000,0,,,,,0.01332900,0.00309000,-0.00113300,0,,,,,,,,,,,,,,,,,,5213.00,61.90,-74.37,0,0.800000,0.050000,-0.046000,0,0.840000,0.040000,-0.045000,0,-0.0300,0.1570,-0.1700,0,[Fe/H],4.560000,0.033000,-0.063000,0,19h05m56.07s,286.4836260,+46d45m09.43s,46.7526182,13.0800000,0.0280000,-0.0280000
Kepler-1497 b,8.74199772000,0.00008621000,-0.00008621000,0,,,,,0.14809528,0.02587207,-0.01427424,0,,,,,,,,,,,,,,,,,2454968.42220000,0.00869000,-0.00869000,0,,,,,,,,,4.2970000,0.1710000,-0.1710000,0,,,,,0.01554200,0.00063400,-0.00071900,0,,,,,,,,,,,,,,,,,,5675.00,159.75,-169.00,0,0.950000,0.157000,-0.081000,0,0.960000,0.071000,-0.061000,0,0.0100,0.1340,-0.1720,0,[Fe/H],4.470000,0.061000,-0.129000,0,19h44m47.08s,296.1961550,+45d38m03.52s,45.6343124,13.6990000,0.0420000,-0.0420000
Kepler-391 b,7.41750000000,0.00270000000,-0.00370000000,0,0.0830000000,0.0120000000,-0.0130000000,0,0.22303545,0.02587211,-0.02587211,0,3.46098705,,,1,380.000000,,,1,0.460000,,,1,85.50000,2.90000,-1.70000,0,2455690.39590000,0.01300000,-0.00890000,0,0.380000,0.230000,-0.260000,0,,,,,,,,,6.200000,0.240000,-0.310000,0,0.00795000,0.00034000,-0.00027000,0,,,,,103.0000,53.0000,-46.0000,0,,,,,,,,,K2 III-IV,5038.00,57.00,-57.00,0,2.879000,0.318000,-0.318000,0,1.270000,0.081000,-0.081000,0,0.0400,0.0200,-0.0200,0,[Fe/H],3.620000,0.050000,-0.050000,0,19h22m29.25s,290.6218844,+51d03m26.44s,51.0573453,10.9700000,0.0250000,-0.0250000
Kepler-338 b,13.72697600000,0.00005900000,-0.00005900000,0,0.1170000000,,,0,0.21800000,0.01200000,-0.01200000,0,,,,,,,,,,,,,,,,,2454971.74833000,0.00247000,-0.00247000,0,0.140000,0.210000,-0.210000,0,,,,,7.2880000,0.0830000,-0.0830000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5923.00,77.00,-77.00,0,1.735000,0.082000,-0.082000,0,,,,,,,,,,4.017000,0.073000,-0.073000,0,18h51m54.97s,282.9790593,+40d47m03.91s,40.7844188,10.7560000,0.0210000,-0.0210000
Kepler-520 c,5.21104261000,0.00001231000,-0.00001231000,0,,,,,0.09545901,0.00624498,-0.00446070,0,,,,,,,,,,,,,,,,,2454964.53958000,0.00199000,-0.00199000,0,,,,,,,,,3.3011000,0.0556000,-0.0556000,0,,,,,0.00933100,0.00031500,-0.00012700,0,,,,,,,,,,,,,,,,,,6112.00,68.96,-60.87,0,1.090000,0.054000,-0.050000,0,1.100000,0.036000,-0.043000,0,-0.0300,0.0940,-0.0990,0,[Fe/H],4.410000,0.032000,-0.034000,0,19h32m43.27s,293.1802903,+41d37m03.87s,41.6177408,11.4880000,0.0200000,-0.0200000
Kepler-446 c,3.03617900000,0.00000550000,-0.00000550000,0,,,,,0.10000000,0.02000000,-0.02000000,0,,,,,,,,,0.000000,,,0,88.97000,0.57000,-0.46000,0,2454967.06957300,0.00094500,-0.00094500,0,0.025000,0.529000,-0.025000,0,,,,,0.9432000,0.0504000,-0.0504000,0,22.400000,1.360000,-1.360000,0,0.04240000,0.00180000,-0.00180000,0,,,,,,,,,,,,,,,,,M4,3359.00,60.00,-60.00,0,0.240000,0.040000,-0.040000,0,0.220000,0.050000,-0.050000,0,-0.3000,0.1200,-0.1200,0,[Fe/H],,,,,18h49m00.03s,282.2501047,+44d55m15.61s,44.9210020,12.8270000,0.0240000,-0.0240000
Kepler-347 c,27.32087100000,0.00045700000,-0.00045700000,0,0.1830000000,,,0,0.15600000,0.07500000,-0.07500000,0,,,,,,,,,,,,,,,,,2454987.30618000,0.00991000,-0.00991000,0,0.770000,0.300000,-0.300000,0,,,,,3.9270000,0.2780000,-0.2780000,0,,,,,,,,,,,,,,,,,,,,,,,,,,6088.00,200.00,-200.00,0,1.005000,0.464000,-0.464000,0,,,,,,,,,,4.472000,0.300000,-0.300000,0,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,13.0470000,0.0290000,-0.0290000
CoRoT-28 b,5.20851000000,0.00038000000,-0.00038000000,0,0.0603000000,0.0050000000,-0.0050000000,0,0.95500000,0.06600000,-0.06600000,0,0.48400000,0.08700000,-0.08700000,0,0.690000,0.270000,-0.270000,0,0.047000,0.055000,-0.038000,0,88.10000,0.80000,-0.80000,0,2455755.84660000,0.00290000,-0.00290000,0,0.240000,0.090000,-0.090000,0,,,,,5.7000000,0.0900000,-0.0900000,0,7.290000,0.160000,-0.160000,0,0.05510000,0.00040000,-0.00040000,0,,,,,126.0000,140.0000,-61.0000,0,,,,,,,,,G8/9 IV,5150.00,100.00,-100.00,0,1.780000,0.110000,-0.110000,0,1.010000,0.140000,-0.140000,0,0.1500,0.1000,-0.1000,0,[Fe/H],3.600000,0.200000,-0.200000,0,18h34m45.20s,278.6883216,+05d34m25.29s,5.5736911,11.0320000,0.0250000,-0.0250000
Kepler-1050 c,21.12845690000,0.00011200000,-0.00011200000,0,,,,,0.13203676,0.03122491,-0.01427424,0,,,,,,,,,,,,,,,,,2454982.27946000,0.00344000,-0.00344000,0,,,,,,,,,3.7890000,0.1140000,-0.1140000,0,,,,,0.01216100,0.00045300,-0.00035000,0,,,,,,,,,,,,,,,,,,6010.00,90.67,-99.65,0,1.130000,0.290000,-0.119000,0,1.090000,0.082000,-0.067000,0,0.0300,0.1410,-0.1650,0,[Fe/H],4.370000,0.082000,-0.176000,0,18h51m42.00s,282.9249847,+48d37m35.05s,48.6264015,11.7170000,0.0190000,-0.0190000
Kepler-1078 b,3.00725242000,0.00001242000,-0.00001242000,0,,,,,0.16950665,0.02676421,-0.02944063,0,,,,,,,,,,,,,,,,,2454964.90272000,0.00367000,-0.00367000,0,,,,,,,,,4.3360000,0.1030000,-0.1030000,0,,,,,0.01886000,0.00169300,-0.00293600,0,,,,,,,,,,,,,,,,,,5612.00,100.22,-123.53,0,0.920000,0.120000,-0.071000,0,0.940000,0.048000,-0.054000,0,-0.0100,0.1420,-0.1860,0,[Fe/H],4.490000,0.055000,-0.118000,0,19h32m48.14s,293.2005664,+43d03m00.14s,43.0500379,13.9320000,0.0710000,-0.0710000
Kepler-1740 b,8.17240047500,,,0,,,,,0.29647782,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705.00,76.00,-76.00,0,0.905000,0.121000,-0.052000,0,0.943000,0.052000,-0.063000,0,-0.0600,0.1500,-0.1500,0,[Fe/H],4.499000,0.045000,-0.113000,0,19h35m29.68s,293.8736630,+38d55m20.84s,38.9224548,13.6950000,0.0480000,-0.0480000
KOI-3503 c,31.82800000000,,,0,,,,,0.10794916,0.02497997,-0.00802928,0,0.03259621,,,1,10.000000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.00,60.00,-60.00,0,1.255000,0.034000,-0.033000,0,0.858000,0.022000,-0.019000,0,,,,,,,,,,19h32m36.18s,293.1507654,+41d43m44.95s,41.7291532,12.4830000,0.0260000,-0.0260000
Kepler-464 b,7.25696522400,0.00000576600,-0.00000576600,0,,,,,0.29440628,0.01427424,-0.01159782,0,,,,,,,,,,,,,,,,,2454967.02329300,0.00065500,-0.00065500,0,,,,,,,,,4.8639000,0.0220000,-0.0220000,0,,,,,0.01949400,0.00028200,-0.00010500,0,,,,,,,,,,,,,,,,,,5933.00,67.87,-54.45,0,1.590000,0.072000,-0.063000,0,1.210000,0.067000,-0.079000,0,0.1900,0.0740,-0.0710,0,[Fe/H],4.110000,0.022000,-0.022000,0,19h39m20.43s,294.8351052,+48d58m56.35s,48.9823204,11.3380000,0.0160000,-0.0160000
Kepler-342 e,1.64422461300,0.00000621300,-0.00000621300,0,,,,,0.07850834,0.00713712,-0.00535284,0,,,,,,,,,,,,,,,,,2454964.75113000,0.00308000,-0.00308000,0,,,,,,,,,2.7822000,0.0888000,-0.0888000,0,,,,,0.00647400,0.00020500,-0.00022900,0,,,,,,,,,,,,,,,,,,6366.00,76.03,-66.63,0,1.340000,0.115000,-0.082000,0,1.260000,0.047000,-0.040000,0,0.1200,0.0900,-0.0910,0,[Fe/H],4.280000,0.046000,-0.062000,0,19h30m42.73s,292.6780488,+46d43m36.05s,46.7266813,11.9570000,0.0210000,-0.0210000
Kepler-520 b,19.67416124000,0.00005245000,-0.00005245000,0,,,,,0.14809528,0.02497993,-0.00892140,0,,,,,,,,,,,,,,,,,2455009.26985000,0.00190000,-0.00190000,0,,,,,,,,,3.5985000,0.0650000,-0.0650000,0,,,,,0.01393400,0.00223100,-0.00059200,0,,,,,,,,,,,,,,,,,,6112.00,68.96,-60.87,0,1.090000,0.054000,-0.050000,0,1.100000,0.036000,-0.043000,0,-0.0300,0.0940,-0.0990,0,[Fe/H],4.410000,0.032000,-0.034000,0,19h32m43.27s,293.1802903,+41d37m03.87s,41.6177408,11.4880000,0.0200000,-0.0200000
Kepler-374 d,5.02821900000,0.00004000000,-0.00004000000,0,0.0560000000,,,0,0.11700000,0.06200000,-0.06200000,0,,,,,,,,,,,,,,,,,2454967.10741000,0.00447000,-0.00447000,0,0.690000,0.270000,-0.270000,0,,,,,3.4400000,0.1290000,-0.1290000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5977.00,200.00,-200.00,0,0.911000,0.474000,-0.474000,0,,,,,,,,,,4.479000,0.300000,-0.300000,0,19h36m33.09s,294.1378921,+42d22m13.47s,42.3704075,13.1360000,0.0320000,-0.0320000
Kepler-1292 b,3.27646405000,0.00001548000,-0.00001548000,0,,,,,0.16236952,0.02587207,-0.01248996,0,,,,,,,,,,,,,,,,,2454964.97934000,0.00437000,-0.00437000,0,,,,,,,,,2.2720000,0.1010000,-0.1010000,0,,,,,0.01800800,0.00097200,-0.00053800,0,,,,,,,,,,,,,,,,,,5556.00,63.00,-77.30,0,0.930000,0.142000,-0.064000,0,0.950000,0.044000,-0.044000,0,0.0800,0.1660,-0.1580,0,[Fe/H],4.490000,0.054000,-0.133000,0,18h59m37.37s,284.9057222,+43d56m56.92s,43.9491434,14.1900000,0.0790000,-0.0790000
Kepler-223 d,14.78869000000,0.00030000000,-0.00027000000,0,,,,,0.46748149,0.02319565,-0.04014631,0,0.02517069,0.00471950,-0.00409024,0,0.310000,0.120000,-0.070000,0,0.037000,0.018000,-0.017000,0,87.94000,0.32000,-0.26000,0,2455704.85040000,0.00230000,-0.00240000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.720000,0.070000,-0.140000,0,1.125000,0.094000,-0.073000,0,,,,,,,,,,19h53m16.41s,298.3183909,+47d16m46.14s,47.2794824,13.6330000,0.0470000,-0.0470000
Kepler-1366 b,2.16457096800,0.00000683200,-0.00000683200,0,,,,,0.12757605,0.00892140,-0.00892140,0,,,,,,,,,,,,,,,,,2454964.83228000,0.00290000,-0.00290000,0,,,,,,,,,1.3848000,0.0767000,-0.0767000,0,,,,,0.02172200,0.00114100,-0.00076200,0,,,,,,,,,,,,,,,,,,4070.00,63.00,-54.22,0,0.600000,0.028000,-0.036000,0,0.620000,0.032000,-0.041000,0,-0.0200,0.1620,-0.1580,0,[Fe/H],4.680000,0.026000,-0.023000,0,19h00m15.57s,285.0648845,+41d33m17.45s,41.5548464,12.9610000,0.0260000,-0.0260000
NGTS-34 b,43.12655000000,0.00012000000,-0.00017000000,0,0.2570000000,0.0180000000,-0.0180000000,0,0.32563175,0.01962712,-0.01962712,0,0.06009532,0.01541712,-0.01415858,0,,,,,,,,,88.87400,0.08600,-0.11000,0,2459282.79250000,0.00240000,-0.00160000,0,0.796000,0.026000,-0.026000,0,,,,,5.2550000,0.0780000,-0.0860000,0,,,,,0.02450000,0.00100000,-0.00100000,0,,,,,,,,,,,,,,,,,F8 V,6134.00,55.00,-50.00,0,1.367000,0.061000,-0.061000,0,1.266000,0.063000,-0.081000,0,0.2280,0.0840,-0.0850,0,[Fe/H],4.220000,0.100000,-0.110000,0,10h49m59.93s,162.4997176,-44d32m52.29s,-44.5478575,7.9250000,0.0210000,-0.0210000
Kepler-17 b,1.48571080000,0.00000020000,-0.00000020000,0,0.0259100000,0.0003700000,-0.0003600000,0,1.31000000,0.02000000,-0.02000000,0,2.45000000,0.11000000,-0.11000000,0,1.350000,0.080000,-0.080000,0,0.011000,,,1,87.20000,0.15000,-0.15000,0,2455185.67803500,0.00002300,-0.00002600,0,0.268000,0.014000,-0.012000,0,,,,,2.2764000,0.0016800,-0.0016800,0,5.480000,0.020000,-0.020000,0,0.13031000,0.00022000,-0.00018000,0,,,,,,,,,0.000,,,0,0.000,15.000,-15.000,0,,5781.00,85.00,-85.00,0,1.010340,,,0,1.040000,,,0,0.2600,0.1000,-0.1000,0,[M/H],4.446160,,,0,19h53m34.86s,298.3952437,+47d48m53.95s,47.8149865,12.5850000,0.0230000,-0.0230000
